Num,Name,PROTEIN,FAT,CARBON HYDRATE,KCAL
345,だいず　［全粒・全粒製品］　いり大豆　黒大豆,36.4,22.0,34.3,431
346,だいず　［全粒・全粒製品］　水煮缶詰　黄大豆,12.9,6.7,7.7,124
347,だいず　［全粒・全粒製品］　蒸し大豆　黄大豆,16.6,9.8,13.8,186
348,だいず　［全粒・全粒製品］　きな粉　青大豆　全粒大豆,37.0,22.8,29.3,424
349,だいず　［全粒・全粒製品］　きな粉　青大豆　脱皮大豆,36.6,24.6,28.3,418
350,だいず　［全粒・全粒製品］　きな粉　黄大豆　全粒大豆,36.7,25.7,28.5,451
351,だいず　［全粒・全粒製品］　きな粉　黄大豆　脱皮大豆,37.5,25.1,29.5,456
352,だいず　［全粒・全粒製品］　きな粉（砂糖入り）　青きな粉,18.5,11.4,64.3,392
353,だいず　［全粒・全粒製品］　きな粉（砂糖入り）　きな粉,18.3,12.9,63.9,406
354,だいず　［全粒・全粒製品］　大豆はいが,37.8,14.7,39.5,404
355,だいず　［全粒・全粒製品］　ぶどう豆,14.1,9.4,37.0,265
356,だいず　［豆腐・油揚げ類］　木綿豆腐,7.0,4.9,1.5,73
357,だいず　［豆腐・油揚げ類］　木綿豆腐　（凝固剤：塩化マグネシウム）,7.0,4.9,1.5,73
358,だいず　［豆腐・油揚げ類］　木綿豆腐　（凝固剤：硫酸カルシウム）,7.0,4.9,1.5,73
359,だいず　［豆腐・油揚げ類］　絹ごし豆腐,5.3,3.5,2.0,56
360,だいず　［豆腐・油揚げ類］　絹ごし豆腐　（凝固剤：塩化マグネシウム）,5.3,3.5,2.0,56
361,だいず　［豆腐・油揚げ類］　絹ごし豆腐　（凝固剤：硫酸カルシウム）,5.3,3.5,2.0,56
362,だいず　［豆腐・油揚げ類］　ソフト豆腐,5.1,3.3,2.0,56
363,だいず　［豆腐・油揚げ類］　充てん豆腐,5.0,3.1,2.5,56
364,だいず　［豆腐・油揚げ類］　沖縄豆腐,9.1,7.2,0.7,99
365,だいず　［豆腐・油揚げ類］　ゆし豆腐,4.3,2.8,1.7,47
366,だいず　［豆腐・油揚げ類］　焼き豆腐,7.8,5.7,1.0,82
367,だいず　［豆腐・油揚げ類］　生揚げ,10.7,11.3,0.9,143
368,だいず　［豆腐・油揚げ類］　油揚げ　生,23.4,34.4,0.4,377
369,だいず　［豆腐・油揚げ類］　油揚げ　油抜き　生,18.2,23.4,Tr,266
370,だいず　［豆腐・油揚げ類］　油揚げ　油抜き　ゆで,12.4,13.8,0.3,164
371,だいず　［豆腐・油揚げ類］　油揚げ　油抜き　焼き,24.9,32.2,0.7,361
372,だいず　［豆腐・油揚げ類］　油揚げ　甘煮,11.2,13.0,19.1,231
373,だいず　［豆腐・油揚げ類］　がんもどき,15.3,17.8,1.6,223
374,だいず　［豆腐・油揚げ類］　凍り豆腐　乾,50.5,34.1,4.2,496
375,だいず　［豆腐・油揚げ類］　凍り豆腐　水煮,10.7,7.3,1.1,104
376,だいず　［豆腐・油揚げ類］　豆腐よう,9.5,8.3,19.1,183
377,だいず　［豆腐・油揚げ類］　豆腐竹輪　蒸し,14.9,4.4,6.7,121
378,だいず　［豆腐・油揚げ類］　豆腐竹輪　焼き,16.1,4.9,7.5,133
379,だいず　［豆腐・油揚げ類］　ろくじょう豆腐,34.7,21.5,3.8,332
380,だいず　［納豆類］　糸引き納豆,16.5,10.0,12.1,190
381,だいず　［納豆類］　挽きわり納豆,16.6,10.0,10.5,185
382,だいず　［納豆類］　五斗納豆,15.3,8.1,24.0,214
383,だいず　［納豆類］　寺納豆,18.6,8.1,31.5,248
384,だいず　［その他］　おから　生,6.1,3.6,13.8,88
385,だいず　［その他］　おから　乾燥,23.1,13.6,52.3,333
386,だいず　［その他］　豆乳　豆乳,3.6,2.0,3.1,44
387,だいず　［その他］　豆乳　調製豆乳,3.2,3.6,4.8,63
388,だいず　［その他］　豆乳　豆乳飲料・麦芽コーヒー,2.2,2.2,7.8,59
389,だいず　［その他］　大豆たんぱく　粒状大豆たんぱく,46.3,3.0,36.7,318
390,だいず　［その他］　大豆たんぱく　濃縮大豆たんぱく,58.2,1.7,27.9,313
391,だいず　［その他］　大豆たんぱく　分離大豆たんぱく　塩分無調整タイプ,79.1,3.0,7.5,335
392,だいず　［その他］　大豆たんぱく　分離大豆たんぱく　塩分調整タイプ,79.1,3.0,7.5,335
393,だいず　［その他］　大豆たんぱく　繊維状大豆たんぱく,59.3,5.0,25.2,365
394,だいず　［その他］　湯葉　生,21.8,13.7,4.1,218
395,だいず　［その他］　湯葉　干し　乾,50.4,32.1,7.2,485
396,だいず　［その他］　湯葉　干し　湯戻し,15.7,10.6,0.1,151
397,だいず　［その他］　金山寺みそ,6.9,3.2,50.0,247
398,だいず　［その他］　ひしおみそ,6.5,2.7,38.8,198
399,だいず　［その他］　テンペ,15.8,9.0,15.4,180
400,つるあずき　全粒　乾,20.8,1.6,61.8,297
401,つるあずき　全粒　ゆで,9.7,1.0,27.5,132
402,ひよこまめ　全粒　乾,20.0,5.2,61.5,336
403,ひよこまめ　全粒　ゆで,9.5,2.5,27.4,149
404,ひよこまめ　全粒　フライ　味付け,18.8,10.4,62.6,366
405,べにばないんげん　全粒　乾,17.2,1.7,61.2,273
406,べにばないんげん　全粒　ゆで,6.2,0.6,22.3,103
407,やぶまめ　乾,23.4,10.1,49.5,383
408,らいまめ　全粒　乾,21.9,1.8,60.8,306
409,らいまめ　全粒　ゆで,9.6,0.9,26.0,122
410,りょくとう　全粒　乾,25.1,1.5,59.1,319
411,りょくとう　全粒　ゆで,10.2,0.6,22.5,125
412,レンズまめ　全粒　乾,23.2,1.5,60.7,313
413,レンズまめ　全粒　ゆで,11.2,0.8,29.1,149
414,アーモンド　乾,19.6,51.8,20.9,609
415,アーモンド　フライ　味付け,21.3,55.7,17.9,626
416,アーモンド　いり　無塩,20.3,54.1,20.7,608
417,あさ　乾,29.9,28.3,31.7,450
418,あまに　いり,21.8,43.3,30.4,540
419,えごま　乾,17.7,43.4,29.4,523
420,カシューナッツ　フライ　味付け,19.8,47.6,26.7,591
421,かぼちゃ　いり　味付け,26.5,51.8,12.0,590
422,かや　いり,8.7,64.9,22.6,629
423,ぎんなん　生,4.7,1.6,34.8,168
424,ぎんなん　ゆで,4.6,1.5,35.8,169
425,（くり類）　日本ぐり　生,2.8,0.5,36.9,147
426,（くり類）　日本ぐり　ゆで,3.5,0.6,36.7,152
427,（くり類）　日本ぐり　甘露煮,1.8,0.4,56.8,232
428,（くり類）　中国ぐり　甘ぐり,4.9,0.9,48.5,207
429,くるみ　いり,14.6,68.8,11.7,713
430,けし　乾,19.3,49.1,21.8,555
431,ココナッツ　ココナッツパウダー,6.1,65.8,23.7,676
432,ごま　乾,19.8,53.8,16.5,604
433,ごま　いり,20.3,54.2,18.5,605
434,ごま　むき,19.3,54.9,18.8,570
435,ごま　ねり,19.0,61.0,15.6,646
436,しい　生,3.2,0.8,57.6,244
437,すいか　いり　味付け,29.6,46.4,13.4,528
438,チアシード　乾,19.4,33.9,34.5,446
439,とち　蒸し,1.7,1.9,34.2,148
440,はす　未熟　生,5.9,0.5,14.9,81
441,はす　成熟　乾,18.3,2.3,64.3,327
442,はす　成熟　ゆで,7.3,0.8,25.0,118
443,（ひし類）　ひし　生,5.8,0.5,40.6,183
444,（ひし類）　とうびし　生,2.7,0.4,31.4,122
445,（ひし類）　とうびし　ゆで,2.7,0.3,30.5,121
446,ピスタチオ　いり　味付け,17.4,56.1,20.9,617
447,ひまわり　フライ　味付け,20.1,56.3,17.2,587
449,ブラジルナッツ　フライ　味付け,14.9,69.1,9.6,703
450,ヘーゼルナッツ　フライ　味付け,13.6,69.3,13.9,701
452,ペカン　フライ　味付け,9.6,73.4,13.3,716
453,マカダミアナッツ　いり　味付け,8.3,76.7,12.2,751
454,まつ　生,15.8,68.2,10.6,645
455,まつ　いり,14.6,72.5,8.1,668
456,らっかせい　大粒種　乾,25.2,47.0,19.4,572
457,らっかせい　大粒種　いり,25.0,49.6,21.3,613
458,らっかせい　小粒種　乾,25.4,47.5,18.8,573
459,らっかせい　小粒種　いり,26.5,49.4,19.6,607
460,らっかせい　バターピーナッツ,23.3,53.2,18.3,609
461,らっかせい　ピーナッツバター,20.6,50.4,24.9,599
462,アーティチョーク　花らい　生,2.3,0.2,11.3,39
463,アーティチョーク　花らい　ゆで,2.1,0.1,10.8,35
464,あさつき　葉　生,4.2,0.3,5.6,34
465,あさつき　葉　ゆで,4.2,0.3,7.3,41
466,あしたば　茎葉　生,3.3,0.1,6.7,30
467,あしたば　茎葉　ゆで,2.9,0.1,6.6,28
468,アスパラガス　若茎　生,2.6,0.2,3.9,21
469,アスパラガス　若茎　ゆで,2.6,0.1,4.6,25
470,アスパラガス　若茎　油いため,2.9,3.9,4.1,54
471,アスパラガス　水煮缶詰,2.4,0.1,4.3,24
472,アロエ　葉　生,0,0.1,0.7,3
473,いんげんまめ　さやいんげん　若ざや　生,1.8,0.1,5.1,23
474,いんげんまめ　さやいんげん　若ざや　ゆで,1.8,0.2,5.5,25
475,（うど類）　うど　茎　生,0.8,0.1,4.3,19
476,（うど類）　うど　茎　水さらし,0.6,0,3.4,13
477,（うど類）　やまうど　茎　生,1.1,0.1,4.3,19
478,うるい　葉　生,1.9,0.4,4.0,19
479,えだまめ　生,11.7,6.2,8.8,125
480,えだまめ　ゆで,11.5,6.1,8.9,118
481,えだまめ　冷凍,13.0,7.6,10.6,143
482,エンダイブ　葉　生,1.2,0.2,2.9,14
483,（えんどう類）　トウミョウ　茎葉　生,3.8,0.4,4.0,28
484,（えんどう類）　トウミョウ　芽ばえ　生,3.8,0.4,3.2,27
485,（えんどう類）　トウミョウ　芽ばえ　ゆで,3.6,0.6,3.8,28
486,（えんどう類）　トウミョウ　芽ばえ　油いため,5.0,5.9,4.3,84
487,（えんどう類）　さやえんどう　若ざや　生,3.1,0.2,7.5,38
488,（えんどう類）　さやえんどう　若ざや　ゆで,3.2,0.2,7.0,36
489,（えんどう類）　スナップえんどう　若ざや　生,2.9,0.1,9.9,47
490,（えんどう類）　グリンピース　生,6.9,0.4,15.3,76
491,（えんどう類）　グリンピース　ゆで,8.3,0.2,18.5,99
492,（えんどう類）　グリンピース　冷凍,5.8,0.7,17.1,80
493,（えんどう類）　グリンピース　冷凍　ゆで,6.2,0.7,17.8,82
494,（えんどう類）　グリンピース　冷凍　油いため,6.3,4.6,18.2,114
495,（えんどう類）　グリンピース　水煮缶詰,3.6,0.4,19.7,82
496,おおさかしろな　葉　生,1.4,0.2,2.2,12
497,おおさかしろな　葉　ゆで,1.6,0.3,3.1,16
498,おおさかしろな　塩漬,1.3,0.3,4.5,19
499,おかひじき　茎葉　生,1.4,0.2,3.4,16
500,おかひじき　茎葉　ゆで,1.2,0.1,3.8,16
501,オクラ　果実　生,2.1,0.2,6.6,26
502,オクラ　果実　ゆで,2.1,0.1,7.6,29
503,かぶ　葉　生,2.3,0.1,3.9,20
504,かぶ　葉　ゆで,2.3,0.1,4.4,20
505,かぶ　根　皮つき　生,0.7,0.1,4.6,18
506,かぶ　根　皮つき　ゆで,0.7,0.1,4.7,18
507,かぶ　根　皮なし　生,0.6,0.1,4.8,19
508,かぶ　根　皮なし　ゆで,0.6,0.1,5.0,20
509,かぶ　漬物　塩漬　葉,2.3,0.2,6.0,27
510,かぶ　漬物　塩漬　根　皮つき,1.0,0.2,4.9,21
511,かぶ　漬物　塩漬　根　皮なし,0.8,0.1,4.7,19
512,かぶ　漬物　ぬかみそ漬　葉,3.3,0.1,7.1,35
513,かぶ　漬物　ぬかみそ漬　根　皮つき,1.5,0.1,5.9,27
514,かぶ　漬物　ぬかみそ漬　根　皮なし,1.4,0.1,6.9,31
515,（かぼちゃ類）　日本かぼちゃ　果実　生,1.6,0.1,10.9,41
516,（かぼちゃ類）　日本かぼちゃ　果実　ゆで,1.9,0.1,13.3,50
517,（かぼちゃ類）　西洋かぼちゃ　果実　生,1.9,0.3,20.6,78
518,（かぼちゃ類）　西洋かぼちゃ　果実　ゆで,1.6,0.3,21.3,80
519,（かぼちゃ類）　西洋かぼちゃ　果実　焼き,2.5,0.4,27.7,105
520,（かぼちゃ類）　西洋かぼちゃ　果実　冷凍,2.2,0.3,18.5,75
521,（かぼちゃ類）　そうめんかぼちゃ　果実　生,0.7,0.1,6.1,25
522,からしな　葉　生,3.3,0.1,4.7,26
523,からしな　塩漬,4.0,0.1,7.2,36
524,カリフラワー　花序　生,3.0,0.1,5.2,28
525,カリフラワー　花序　ゆで,2.7,0.1,5.1,26
526,かんぴょう　乾,6.3,0.2,68.1,239
527,かんぴょう　ゆで,0.7,0,7.2,21
528,かんぴょう　甘煮,2.3,0.2,36.5,146
529,きく　花びら　生,1.4,0,6.5,25
530,きく　花びら　ゆで,1.0,0,5.7,21
531,きく　菊のり,11.6,0.2,73.5,283
532,（キャベツ類）　キャベツ　結球葉　生,1.3,0.2,5.2,21
533,（キャベツ類）　キャベツ　結球葉　ゆで,0.9,0.2,4.6,19
534,（キャベツ類）　キャベツ　結球葉　油いため,1.6,6.0,5.9,78
535,（キャベツ類）　グリーンボール　結球葉　生,1.4,0.1,4.3,20
536,（キャベツ類）　レッドキャベツ　結球葉　生,2.0,0.1,6.7,30
537,きゅうり　果実　生,1.0,0.1,3.0,13
538,きゅうり　漬物　塩漬,1.0,0.1,3.7,17
539,きゅうり　漬物　しょうゆ漬,3.2,0.4,10.8,51
540,きゅうり　漬物　ぬかみそ漬,1.5,0.1,6.2,28
541,きゅうり　漬物　ピクルス　スイート型,0.3,0.1,18.3,70
542,きゅうり　漬物　ピクルス　サワー型,1.4,Tr,2.5,13
543,ぎょうじゃにんにく　葉　生,3.5,0.2,6.6,35
544,キンサイ　茎葉　生,1.1,0.4,3.5,16
545,キンサイ　茎葉　ゆで,1.1,0.4,3.5,15
546,クレソン　茎葉　生,2.1,0.1,2.5,13
547,くわい　塊茎　生,6.3,0.1,26.6,128
548,くわい　塊茎　ゆで,6.2,0.1,27.2,129
549,ケール　葉　生,2.1,0.4,5.6,26
550,コールラビ　球茎　生,1.0,0,5.1,21
551,コールラビ　球茎　ゆで,1.0,Tr,5.2,20
552,こごみ　若芽　生,3.0,0.2,5.3,25
553,ごぼう　根　生,1.8,0.1,15.4,58
554,ごぼう　根　ゆで,1.5,0.2,13.7,50
555,こまつな　葉　生,1.5,0.2,2.4,13
556,こまつな　葉　ゆで,1.6,0.1,3.0,14
557,コリアンダー　葉　生,1.4,0.4,4.6,18
558,ザーサイ　漬物,2.5,0.1,4.6,20
559,さんとうさい　葉　生,1.0,0.2,2.7,12
560,さんとうさい　葉　ゆで,1.4,0.3,2.9,14
561,さんとうさい　塩漬,1.5,0.3,4.0,18
562,しかくまめ　若ざや　生,2.4,0.1,3.8,19
563,ししとう　果実　生,1.9,0.3,5.7,25
564,ししとう　果実　油いため,1.9,3.2,5.8,51
565,しそ　葉　生,3.9,0.1,7.5,32
566,しそ　実　生,3.4,0.1,8.9,32
567,じゅうろくささげ　若ざや　生,2.5,0.1,4.8,22
568,じゅうろくささげ　若ざや　ゆで,2.8,0.1,6.2,28
569,しゅんぎく　葉　生,2.3,0.3,3.9,20
570,しゅんぎく　葉　ゆで,2.7,0.5,4.5,25
571,じゅんさい　若葉　水煮びん詰,0.4,0,1.0,4
572,（しょうが類）　葉しょうが　根茎　生,0.5,0.2,2.1,9
573,（しょうが類）　しょうが　根茎　皮なし　生,0.9,0.3,6.6,28
574,（しょうが類）　しょうが　根茎　皮なし　生　おろし,0.7,0.8,16.0,58
575,（しょうが類）　しょうが　根茎　皮なし　生　おろし汁,0.4,0.3,3.5,17
576,（しょうが類）　しょうが　漬物　酢漬,0.3,0.2,3.9,17
577,（しょうが類）　しょうが　漬物　甘酢漬,0.2,0.4,10.7,47
578,（しょうが類）　新しょうが　根茎　生,0.3,0.3,2.7,10
579,しろうり　果実　生,0.9,0.1,3.3,15
580,しろうり　漬物　塩漬,1.0,0.1,3.7,15
581,しろうり　漬物　奈良漬,4.6,0.2,40.0,216
582,ずいき　生ずいき　生,0.5,0,4.1,15
583,ずいき　生ずいき　ゆで,0.4,0,3.1,10
584,ずいき　干しずいき　乾,6.6,0.4,63.5,232
585,ずいき　干しずいき　ゆで,0.5,0,3.4,9
586,すいぜんじな　葉　生,0.6,0.6,3.4,16
587,すぐきな　葉　生,1.9,0.2,5.4,23
588,すぐきな　根　生,0.6,0.1,4.7,19
589,すぐきな　すぐき漬,2.6,0.7,6.1,30
590,ズッキーニ　果実　生,1.3,0.1,2.8,16
591,せり　茎葉　生,2.0,0.1,3.3,17
592,せり　茎葉　ゆで,2.1,0.1,3.4,17
593,セロリ　葉柄　生,0.4,0.1,3.6,12
594,ぜんまい　生ぜんまい　若芽　生,1.7,0.1,6.6,27
595,ぜんまい　生ぜんまい　若芽　ゆで,1.1,0.4,4.1,17
596,ぜんまい　干しぜんまい　干し若芽　乾,14.6,0.6,70.8,277
597,ぜんまい　干しぜんまい　干し若芽　ゆで,1.7,0.1,6.8,25
598,そらまめ　未熟豆　生,10.9,0.2,15.5,102
599,そらまめ　未熟豆　ゆで,10.5,0.2,16.9,103
600,タアサイ　葉　生,1.3,0.2,2.2,12
601,タアサイ　葉　ゆで,1.1,0.2,2.3,11
602,（だいこん類）　かいわれだいこん　芽ばえ　生,2.1,0.5,3.3,21
603,（だいこん類）　葉だいこん　葉　生,2.0,0.2,3.3,17
604,（だいこん類）　だいこん　葉　生,2.2,0.1,5.3,23
605,（だいこん類）　だいこん　葉　ゆで,2.2,0.1,5.4,24
606,（だいこん類）　だいこん　根　皮つき　生,0.5,0.1,4.1,15
607,（だいこん類）　だいこん　根　皮つき　ゆで,0.4,Tr,4.5,15
